SBA Disaster Loan Data,,,,,,,Report Run Date:  3/19/2019 ,,,,,,,
,,,,,,,Report Run Time:   9:57:31AM,,,,,,,
Reporting Period:  10/01/2017 - 09/30/2018,,,,,,,,,,,,,,
Declaration Type(s): 'ALL' ,,,,,,,,,,,,,,
SBA Physical Declaration Number,SBA EIDL Declaration Number,FEMA Disaster Number,SBA Disaster Number,Damaged Property City Name,Damaged Property Zip Code,Damaged Property County/Parish Name,Damaged Property State Code,Total Verified Loss,Verified Loss Real Estate,Verified Loss Content,Total Approved Loan Amount,Approved Amount Real Estate,Approved Amount Content,Approved Amount EIDL
,15359,,FL-00133,SILVER SPRINGS,34488,MARION,FL,0.00,0.00,0.00,"10,400.00",0.00,0.00,"10,400.00"
,15359,,FL-00133,ST PETERSBURG,33712,PINELLAS,FL,0.00,0.00,0.00,"6,500.00",0.00,0.00,"6,500.00"
,15359,,FL-00133,STUART,34994,MARTIN,FL,0.00,0.00,0.00,"118,600.00",0.00,0.00,"118,600.00"
,15359,,FL-00133,STUART,34997,MARTIN,FL,0.00,0.00,0.00,"25,000.00",0.00,0.00,"25,000.00"
,15359,,FL-00133,TAMPA,33603,HILLSBOROUGH,FL,0.00,0.00,0.00,"80,000.00",0.00,0.00,"80,000.00"
,15359,,FL-00133,TAMPA,33607,HILLSBOROUGH,FL,0.00,0.00,0.00,"63,800.00",0.00,0.00,"63,800.00"
,15359,,FL-00133,TAMPA,33615,HILLSBOROUGH,FL,0.00,0.00,0.00,"25,000.00",0.00,0.00,"25,000.00"
,15359,,FL-00133,TAMPA,33617,HILLSBOROUGH,FL,0.00,0.00,0.00,"75,000.00",0.00,0.00,"75,000.00"
,15359,,FL-00133,TAMPA,33618,HILLSBOROUGH,FL,0.00,0.00,0.00,"60,000.00",0.00,0.00,"60,000.00"
,15359,,FL-00133,TAMPA,33625,HILLSBOROUGH,FL,0.00,0.00,0.00,"34,800.00",0.00,0.00,"34,800.00"
,15359,,FL-00133,TAMPA,33634,HILLSBOROUGH,FL,0.00,0.00,0.00,"25,000.00",0.00,0.00,"25,000.00"
,15359,,FL-00133,TARPON SPRINGS,34688,PINELLAS,FL,0.00,0.00,0.00,"15,000.00",0.00,0.00,"15,000.00"
,15359,,FL-00133,TAVERNIER,33070,MONROE,FL,0.00,0.00,0.00,"15,000.00",0.00,0.00,"15,000.00"
,15359,,FL-00133,UMATILLA,32784,LAKE,FL,0.00,0.00,0.00,"12,600.00",0.00,0.00,"12,600.00"
,15359,,FL-00133,VALRICO,33594,HILLSBOROUGH,FL,0.00,0.00,0.00,"49,200.00",0.00,0.00,"49,200.00"
,15359,,FL-00133,VENICE,34293,SARASOTA,FL,0.00,0.00,0.00,"15,500.00",0.00,0.00,"15,500.00"
,15359,,FL-00133,VERO BEACH,32960,INDIAN RIVER,FL,0.00,0.00,0.00,"9,600.00",0.00,0.00,"9,600.00"
,15359,,FL-00133,WELLINGTON,33449,PALM BEACH,FL,0.00,0.00,0.00,"80,000.00",0.00,0.00,"80,000.00"
,15359,,FL-00133,WESLEY CHAPEL,33543,PASCO,FL,0.00,0.00,0.00,"7,900.00",0.00,0.00,"7,900.00"
,15359,,FL-00133,WESLEY CHAPEL,33545,PASCO,FL,0.00,0.00,0.00,"14,100.00",0.00,0.00,"14,100.00"
,15359,,FL-00133,WEST PALM BEACH,33411,PALM BEACH,FL,0.00,0.00,0.00,"200,000.00",0.00,0.00,"200,000.00"
,15359,,FL-00133,WEST PALM BEACH,33415,PALM BEACH,FL,0.00,0.00,0.00,"5,800.00",0.00,0.00,"5,800.00"
